Date,Open,High,Low,Close,Volume_base,Volume_quote,compound,positive,negative,neutral,comp_score
2022-05-23 08:30:00,2906.19,2908.21,2899.92,2906.07,44.3491,128732.561962,0.4404,0.151,0.055,0.794,1
2022-05-23 08:45:00,2905.58,2906.88,2894.38,2898.66,27.0228,78367.27302,0.4404,0.151,0.055,0.794,1
2022-05-23 09:00:00,2898.42,2902.84,2893.95,2895.69,55.9547,162229.058439,0.4404,0.151,0.055,0.794,1
2022-05-23 09:15:00,2896.99,2898.3,2888.94,2894.02,51.1549,148079.600275,0.4404,0.151,0.055,0.794,1
2022-05-23 09:30:00,2892.66,2896.52,2889.05,2896.52,29.1055,84165.387646,0.4404,0.151,0.055,0.794,1
2022-05-23 09:45:00,2897.63,2910.0,2897.61,2903.04,62.2698,180871.266192,0.4404,0.151,0.055,0.794,1
2022-05-23 10:00:00,2902.37,2915.24,2900.0,2910.04,46.8446,136276.542967,0.4404,0.151,0.055,0.794,1
2022-05-23 10:15:00,2909.9,2920.0,2905.52,2919.57,48.3636,140896.178217,0.4404,0.151,0.055,0.794,1
2022-05-23 10:30:00,2920.43,2922.1,2909.73,2912.89,14.4337,42086.478699,0.4404,0.151,0.055,0.794,1
2022-05-23 10:45:00,2913.7,2913.7,2906.79,2913.58,13.4351,39095.252575,0.4404,0.151,0.055,0.794,1
2022-05-23 11:00:00,2913.35,2914.47,2902.23,2913.56,29.905,87001.48886,0.4404,0.151,0.055,0.794,1
2022-05-23 11:15:00,2914.16,2929.14,2910.6,2927.01,29.0702,84878.265622,0.4404,0.151,0.055,0.794,1
2022-05-23 11:30:00,2926.6,2928.72,2918.73,2921.35,64.9735,189981.178281,0.4404,0.151,0.055,0.794,1
2022-05-23 11:45:00,2921.68,2922.64,2910.71,2919.97,26.5678,77499.836973,0.4404,0.151,0.055,0.794,1
2022-05-23 12:00:00,2918.06,2918.27,2906.52,2911.01,27.6263,80443.876003,0.4404,0.151,0.055,0.794,1
2022-05-23 12:15:00,2912.23,2922.93,2906.85,2922.93,73.1017,212999.625811,0.4404,0.151,0.055,0.794,1
2022-05-23 12:30:00,2922.3,2937.32,2914.58,2917.82,32.8358,96131.659172,0.4404,0.151,0.055,0.794,1
2022-05-23 12:45:00,2919.59,2921.12,2909.5,2912.69,43.9575,128139.024865,0.4404,0.151,0.055,0.794,1
2022-05-23 13:00:00,2910.38,2918.52,2906.84,2907.64,15.4619,45051.491303,0.4404,0.151,0.055,0.794,1
2022-05-23 13:15:00,2909.2,2916.83,2895.47,2913.5,28.49,82881.52162,0.4404,0.151,0.055,0.794,1
2022-05-23 13:30:00,2917.04,2920.53,2908.85,2912.95,15.3246,44699.708256,0.4404,0.151,0.055,0.794,1
2022-05-23 13:45:00,2913.92,2924.72,2884.0,2909.28,42.8776,124355.216375,0.4404,0.151,0.055,0.794,1
2022-05-23 14:00:00,2910.16,2922.94,2896.0,2896.0,25.5366,74480.456485,0.4404,0.151,0.055,0.794,1
2022-05-23 14:15:00,2895.19,2895.26,2866.09,2879.03,36.3226,104613.099084,0.4404,0.151,0.055,0.794,1
2022-05-23 14:30:00,2879.71,2890.78,2877.87,2889.46,41.9157,120969.324604,0.4404,0.151,0.055,0.794,1
2022-05-23 14:45:00,2892.04,2901.68,2887.12,2894.88,17.5166,50746.560097,0.4404,0.151,0.055,0.794,1
2022-05-23 15:00:00,2895.04,2904.11,2891.91,2898.61,19.1093,55342.113515,0.4404,0.151,0.055,0.794,1
2022-05-23 15:15:00,2898.95,2912.51,2896.68,2912.51,49.3762,143649.825294,0.4404,0.151,0.055,0.794,1
2022-05-23 15:30:00,2914.3,2918.42,2910.72,2913.59,8.5292,24856.385728,0.4404,0.151,0.055,0.794,1
2022-05-23 15:45:00,2916.9,2920.03,2912.08,2914.22,10.0195,29210.15998,0.4404,0.151,0.055,0.794,1
2022-05-23 16:00:00,2916.33,2918.82,2905.21,2908.8,15.6654,45584.538591,0.4404,0.151,0.055,0.794,1
2022-05-23 16:15:00,2908.96,2924.0,2908.53,2918.8,24.9677,72893.357463,0.4404,0.151,0.055,0.794,1
2022-05-23 16:30:00,2920.15,2926.71,2915.62,2918.65,15.452,45141.637371,0.4404,0.151,0.055,0.794,1
2022-05-23 16:45:00,2917.23,2917.23,2905.38,2909.09,20.729,60348.089818,0.4404,0.151,0.055,0.794,1
2022-05-23 17:00:00,2909.85,2909.88,2889.02,2898.1,12.8113,37188.566386,0.4404,0.151,0.055,0.794,1
2022-05-23 17:15:00,2895.61,2899.42,2883.79,2888.46,16.6266,48045.280625,0.4404,0.151,0.055,0.794,1
2022-05-23 17:30:00,2887.39,2889.57,2880.13,2888.69,19.5233,56339.404169,0.4404,0.151,0.055,0.794,1
2022-05-23 17:45:00,2888.32,2892.9,2882.99,2889.29,13.3525,38585.139984,0.4404,0.151,0.055,0.794,1
2022-05-23 18:00:00,2889.0,2898.68,2884.55,2884.55,12.0552,34871.871722,0.4404,0.151,0.055,0.794,1
2022-05-23 18:15:00,2887.71,2897.13,2881.47,2894.95,7.5726,21922.700879,0.4404,0.151,0.055,0.794,1
2022-05-23 18:30:00,2893.49,2893.49,2882.12,2886.01,26.5514,76571.10272,0.4404,0.151,0.055,0.794,1
2022-05-23 18:45:00,2883.85,2889.02,2883.5,2887.76,7.6197,21994.46265,0.4404,0.151,0.055,0.794,1
2022-05-23 19:00:00,2890.45,2892.07,2854.47,2857.72,38.0343,109235.663303,0.4404,0.151,0.055,0.794,1
2022-05-23 19:15:00,2853.48,2859.0,2836.28,2837.22,33.7773,96299.518265,0.4404,0.151,0.055,0.794,1
2022-05-23 19:30:00,2836.0,2836.0,2802.76,2808.33,48.5452,136786.434752,0.4404,0.151,0.055,0.794,1
2022-05-23 19:45:00,2808.05,2816.39,2795.53,2795.53,33.9726,95375.296647,-0.34,0.0,0.07,0.93,0
2022-05-23 20:00:00,2802.98,2808.12,2785.49,2788.02,39.5927,110759.097522,-0.34,0.0,0.07,0.93,0
2022-05-23 20:15:00,2785.0,2804.92,2783.82,2800.05,25.5388,71408.349909,-0.34,0.0,0.07,0.93,0
2022-05-23 20:30:00,2796.9,2812.32,2796.14,2808.7,35.1625,98725.455554,-0.34,0.0,0.07,0.93,0
2022-05-23 20:45:00,2806.43,2815.81,2806.23,2814.77,24.9702,70174.576446,-0.34,0.0,0.07,0.93,0
2022-05-23 21:00:00,2814.13,2818.54,2805.55,2811.09,34.435,96872.93409,-0.34,0.0,0.07,0.93,0
2022-05-23 21:15:00,2810.45,2813.45,2805.96,2809.82,11.087,31169.406431,-0.34,0.0,0.07,0.93,0
2022-05-23 21:30:00,2811.18,2814.6,2808.11,2812.76,3.1715,8915.305828,-0.34,0.0,0.07,0.93,0
2022-05-23 21:45:00,2818.63,2818.63,2807.26,2818.03,1.7426,4904.641129,-0.34,0.0,0.07,0.93,0
2022-05-23 22:00:00,2818.65,2818.9,2804.83,2804.83,11.9427,33541.376905,-0.34,0.0,0.07,0.93,0
2022-05-23 22:15:00,2801.0,2801.0,2785.0,2794.59,18.7575,52370.212881,-0.34,0.0,0.07,0.93,0
2022-05-23 22:30:00,2795.11,2796.02,2767.53,2775.29,31.5936,87941.165827,-0.34,0.0,0.07,0.93,0
2022-05-23 22:45:00,2774.76,2782.1,2760.0,2778.34,24.0394,66577.004261,-0.34,0.0,0.07,0.93,0
2022-05-23 23:00:00,2779.85,2790.63,2756.01,2788.0,28.3006,78705.989529,-0.34,0.0,0.07,0.93,0
2022-05-23 23:15:00,2785.0,2785.0,2772.48,2772.65,27.5251,76501.015028,-0.34,0.0,0.07,0.93,0
2022-05-23 23:30:00,2773.3,2784.58,2759.9,2777.01,24.1611,67019.343373,-0.34,0.0,0.07,0.93,0
2022-05-23 23:45:00,2777.22,2787.01,2777.08,2784.03,27.3553,76172.928542,-0.34,0.0,0.07,0.93,0
2022-05-24 00:00:00,2782.93,2786.62,2780.48,2783.31,8.3112,23135.563226,-0.34,0.0,0.07,0.93,0
2022-05-24 00:15:00,2785.63,2797.0,2780.0,2796.44,47.7022,133185.184702,-0.34,0.0,0.07,0.93,0
2022-05-24 00:30:00,2797.98,2806.07,2796.03,2804.99,20.5742,57583.721461,-0.34,0.0,0.07,0.93,0
2022-05-24 00:45:00,2804.67,2806.62,2799.17,2799.17,13.9392,39070.964103,-0.34,0.0,0.07,0.93,0
2022-05-24 01:00:00,2801.27,2804.79,2790.0,2796.88,23.4859,65745.523167,-0.34,0.0,0.07,0.93,0
2022-05-24 01:15:00,2797.69,2805.33,2795.37,2800.18,8.8688,24832.209505,-0.34,0.0,0.07,0.93,0
2022-05-24 01:30:00,2800.19,2800.98,2793.86,2794.47,17.3408,48479.100868,-0.34,0.0,0.07,0.93,0
2022-05-24 01:45:00,2794.47,2799.6,2790.35,2796.17,7.4365,20796.776616,-0.34,0.0,0.07,0.93,0
2022-05-24 02:00:00,2795.4,2808.05,2795.16,2806.96,6.9826,19571.636289,-0.34,0.0,0.07,0.93,0
2022-05-24 02:15:00,2807.52,2808.33,2802.93,2803.34,1.7487,4906.863429,-0.34,0.0,0.07,0.93,0
2022-05-24 02:30:00,2806.86,2810.42,2802.68,2805.11,2.3362,6559.583256,-0.34,0.0,0.07,0.93,0
2022-05-24 02:45:00,2802.36,2802.45,2801.03,2802.45,2.5739,7210.777318,-0.34,0.0,0.07,0.93,0
2022-05-24 03:00:00,2800.69,2808.53,2800.69,2804.66,6.7264,18867.46964,-0.34,0.0,0.07,0.93,0
2022-05-24 03:15:00,2804.18,2808.19,2803.18,2807.86,4.2163,11828.93011,-0.34,0.0,0.07,0.93,0
2022-05-24 03:30:00,2805.99,2810.48,2803.15,2803.15,5.1647,14491.802391,-0.34,0.0,0.07,0.93,0
2022-05-24 03:45:00,2804.96,2807.75,2804.75,2807.68,6.1968,17393.261002,-0.34,0.0,0.07,0.93,0
2022-05-24 04:00:00,2808.37,2809.22,2801.83,2804.34,10.4247,29251.697259,-0.34,0.0,0.07,0.93,0
2022-05-24 04:15:00,2803.87,2804.01,2798.55,2803.67,13.1248,36778.890109,-0.34,0.0,0.07,0.93,0
2022-05-24 04:30:00,2803.2,2808.98,2801.62,2806.14,11.4327,32068.532119,-0.34,0.0,0.07,0.93,0
2022-05-24 04:45:00,2805.81,2812.42,2802.89,2809.75,5.0071,14065.291812,-0.34,0.0,0.07,0.93,0
2022-05-24 05:00:00,2811.56,2812.91,2806.61,2806.61,28.0122,78674.535807,-0.34,0.0,0.07,0.93,0
2022-05-24 05:15:00,2807.54,2808.68,2803.82,2804.84,24.6,69040.874683,-0.34,0.0,0.07,0.93,0
2022-05-24 05:30:00,2804.2,2808.75,2804.2,2806.95,28.3108,79492.139099,-0.34,0.0,0.07,0.93,0
2022-05-24 05:45:00,2807.38,2808.82,2796.07,2796.12,13.4326,37650.798705,-0.34,0.0,0.07,0.93,0
2022-05-24 06:00:00,2796.47,2799.65,2796.07,2798.18,8.7231,24405.110442,-0.34,0.0,0.07,0.93,0
2022-05-24 06:15:00,2800.09,2804.6,2796.84,2800.93,32.6423,91430.47192,-0.34,0.0,0.07,0.93,0
2022-05-24 06:30:00,2800.99,2804.18,2799.96,2801.12,14.7471,41315.823468,-0.34,0.0,0.07,0.93,0
2022-05-24 06:45:00,2803.06,2803.06,2792.51,2793.29,7.3531,20558.283264,-0.34,0.0,0.07,0.93,0
2022-05-24 07:00:00,2792.35,2797.19,2787.85,2795.52,37.6441,105121.011214,-0.34,0.0,0.07,0.93,0
2022-05-24 07:15:00,2795.86,2800.35,2785.53,2799.62,30.2406,84449.614004,-0.34,0.0,0.07,0.93,0
2022-05-24 07:30:00,2798.74,2800.28,2794.34,2797.32,7.3605,20582.244072,-0.34,0.0,0.07,0.93,0
2022-05-24 07:45:00,2797.74,2799.25,2790.69,2793.49,15.4223,43131.559073,-0.34,0.0,0.07,0.93,0
2022-05-24 08:00:00,2793.2,2798.65,2792.06,2796.21,39.5636,110651.45688,-0.34,0.0,0.07,0.93,0
2022-05-24 08:15:00,2796.11,2796.11,2789.02,2793.51,29.3679,82022.621999,-0.34,0.0,0.07,0.93,0
2022-05-24 08:30:00,2793.03,2793.03,2786.25,2788.37,8.6278,24070.45396,-0.34,0.0,0.07,0.93,0
2022-05-24 08:45:00,2787.81,2787.81,2782.49,2782.49,9.047,25196.24977,-0.34,0.0,0.07,0.93,0
2022-05-24 09:00:00,2780.8,2783.77,2766.66,2769.56,19.5487,54241.081266,-0.34,0.0,0.07,0.93,0
2022-05-24 09:15:00,2769.57,2780.5,2760.54,2780.5,43.9371,121809.775982,-0.34,0.0,0.07,0.93,0
2022-05-24 09:30:00,2782.99,2792.88,2780.56,2782.49,29.3982,81958.830611,-0.34,0.0,0.07,0.93,0
2022-05-24 09:45:00,2782.7,2785.52,2778.95,2778.95,7.0229,19538.493541,-0.34,0.0,0.07,0.93,0
2022-05-24 10:00:00,2779.38,2786.66,2772.55,2786.66,4.7486,13184.598222,-0.34,0.0,0.07,0.93,0
